speech_date,text,speaker_party,speaker_riding,speaker_name,speaker_gender
2018-05-07,"Mr. Speaker, I thank my colleague from Rivière-des-Mille-Îles for her question and her interest in this important issue.
I think that, today, all parliamentarians recognize that we need to do everything in our power to eliminate harassment. As I explained in my speech, there are additional measures that we would have liked the government to implement. In committee, we managed to ensure that the bill would be reviewed in five years. In my opinion, one aspect of the act that will need to be reviewed is the one that I talked about in my speech, and that is to ensure that Labour Canada inspectors are able to intervene and serve as an avenue for victims, which is not currently the case. Right now, employers must follow the process but that option is not made available to victims. I like what they have done in Quebec. Five years is a long way off, but as the saying goes, it is never too late to do the right thing.
It is important that the Government of Canada and Parliament send the message that we take harassment seriously and that we are putting measures in place to eliminate harassment in our workplaces.",Conservative,Bellechasse—Les Etchemins—Lévis,Steven Blaney,Man
2018-05-07,"Mr. Speaker, I thank my colleague from Quebec for her comments. We did indeed have the opportunity to work together on improving this bill.
I would like to start by saying that the amendment supported by our party was to ensure that victims who lodge a complaint in a unionized workplace have access to a representative. It is a big deal for a victim to lodge a complaint against an organization, so it would be good to have support. We were pleased to support my colleague's amendment to this effect. 
With respect to her kind words about working with Conservatives, I will say, for the third time today, as the saying goes, “try it and you'll love it”. I hope that we will have the chance to work together again on other bills.
As for her specific question, there is indeed a definition that combines two words. It is quite rare to see one definition for two different concepts. The bill is now before the House of Commons. It will go to the Senate and will be reviewed in five years. I think we should make a clear distinction between “psychological harassment” and “violence”, because the current definition does not do so. I know that my colleague agreed with me. We would be on the same side in this battle.",Conservative,Bellechasse—Les Etchemins—Lévis,Steven Blaney,Man
2018-05-07,"Mr. Speaker, that is a great question, and I thank my colleague opposite for it.
The committee members all wanted to eliminate political interference. That is why they unanimously agreed to the amendment proposed by my colleague from Lethbridge after a convivial discussion. It was a breakthrough because this important amendment enabled all parliamentarians to recommend supporting the bill, which does not change the rights of parliamentarians but does institute zero tolerance for sexual harassment in the workplace.
That was one bright spot for the committee. I wish there had been more on other issues that we feel are just as important, especially when it comes to victims, but we must give credit where credit is due. This amendment was agreed to unanimously, and it is without question an improvement over the original version of the bill.",Conservative,Bellechasse—Les Etchemins—Lévis,Steven Blaney,Man
2018-05-07,"Mr. Speaker, I listened carefully to the member for Bellechasse—Les Etchemins—Lévis.
He told us a lot about the committee's work, which several opposition members contributed to. He also mentioned specific missed opportunities, amendments that would have made the bill more helpful to people dealing with the kinds of situations this bill strives to address.
As my colleague said, everyone on this side of the House, myself included, intends to support this bill. However, I would like to hear more from him about the amendments the committee could have made, amendments the Senate may consider in the future.",Conservative,Calgary Shepard,Tom Kmiec,Man
2018-05-07,"Mr. Speaker, I thank my colleague, the hon. member for Calgary Shepard, a young parliamentarian with a bright future ahead of him. I had the privilege of knowing him before he became an MP. Time certainly does fly.
Indeed, it is important to call a spade a spade. We have taken a step in the right direction when it comes to definitions, but it is not enough. In order to create effective regulations, it is important to define and distinguish the difference between harassment and violence. Furthermore, as I was saying, we should always try to put ourselves in the victims' shoes. We know how hard it is for them to file a complaint. We must also protect the rights of all those involved.
The department of labour will play an active intervention role, which is currently not the case. On that point, as a result of the committee's regrettable dawdling, Canada has now fallen behind. We would like Canada to be a leader. This is a missed opportunity, but there will be other opportunities, including in the Senate, as my colleague mentioned, and during subsequent stages, to provide additional tools to eliminate harassment in our workplaces.",Conservative,Bellechasse—Les Etchemins—Lévis,Steven Blaney,Man
2018-05-07,"Mr. Speaker, I would like to thank the member opposite for his advocacy in trying to prevent harassment in the workplace.
One of the concerns I have with Bill C-65 is that if a complaint comes forward that involves members of the House from different parties, the Minister of Labour would be able to arbitrate the case. I do not think that is the kind of independent person one would like to have overseeing that. I would not want any people challenging the results of any findings because they felt that the person was partisan.
Could the member comment on how he sees this working?",Conservative,Sarnia—Lambton,Marilyn Gladu,Woman
2018-05-07,"Mr. Speaker, I am thankful for the opportunity to rise today to speak to Bill C-65. I will be sharing my time with the member for Calgary Nose Hill.
At the outset, I would like to say that the opposition party is in agreement with the bill, the harassment act for federally regulated workplaces, including this parliamentary precinct and indeed Parliament Hill. Several amendments were made at committee, and I will be speaking to those amendments specifically.
 There are current critical movements and campaigns to empower victims of harassment, and those campaigns very sincerely reminded the world that harassment is intolerable in any circumstance. 
Canada's Conservatives are proud to support Bill C-65 as it comes to the House at report stage, with our proposed amendments to ensure that complaints of harassment are dealt with in a non-partisan and timely manner. I will outline some of those amendments in a few minutes.
As representatives and leaders for Canada, it is our job to be proactive in our approach to standing against workplace harassment. I speak for myself and for members on this side of the House when I say that it is something we take very seriously within our own workplaces, because we are employers. We are employers of parliamentary staff who work not just in our Hill offices, but in our constituency offices. It is very important for us to set an example, and I believe Bill C-65 sets that example and sets a standard that all employers should follow with respect to federally regulated workplaces.
The bill focuses on three areas: preventing workplace harassment, responding to it, and supporting those who feel they have been harassed. There has been a tremendous amount of support shown for victims of harassment and bullying.
Bill C-65 went to committee, and there was a tremendous amount of work done by the committee. From speaking to our members, I know there were some issues with the bill as it came to committee, but all committee members came together to propose amendments to the bill that put a little more meat on it, considering some of the concerns that were first introduced. 
I will read a quote from Manon Poirier, of the Chartered Professionals in Human Resources Canada. At committee, she said: 
 Bullying, harassment, and sexual violence have no place in today's workplace, yet according to a survey conducted for the federal government, 10% of respondents said that harassment is common in the workplace, and 44% said that while it is not frequent, it happens. Most respondents agreed that incidents are under-reported and often dealt with ineffectively. 
According to a report of the Human Resources Professionals Association, one third of women and over 10% of men have been sexually harassed at work. I think all members of the House would agree that this statistic is unacceptable and cannot stand to reflect the future of Canadian workplaces. It is our intent to create and set that example.
The Conservative Party introduced an amendment to avoid political interference in political offices during harassment investigations. That was a very important amendment that was put forward to make the investigation into harassment allegations free of political interference and political influence. That is one thing that I think all members would agree was very good in terms of the amendments that were proposed. It is also important that investigations not be seen to be intertwined with the perception of political interference.
The amendment transferred from the Minister of Labour to the deputy minister, a non-partisan civil servant, investigations involving the offices of members of Parliament. Again, this will preserve the integrity of the investigation process.
Another amendment ensures that strict timelines for investigations into incidents of harassment are in place to ensure investigations are carried out in a timely manner. Our committee team introduced and supported mandatory sexual harassment training as an essential part of the bill. I know several members of the House have already participated and have been engaged in the sexual harassment training. I know my mandatory session is coming up, and I look forward to participating in that.
At committee, Greg Phillips, the president of the Canadian Association of Professional Employees, summed up the importance of supporting not only those who had been harassed, but also their colleagues. He stated:
 ... the colleagues of an employee who receives a minimal resolution are less likely to come forward with their own cases of harassment. When someone sees a very minor penalty being implemented against the employer in a harassment complaint, nobody is going to want to file a harassment complaint...That workplace then becomes a toxic environment where nobody wants to work, and if they're working on something fundamental to the government, the most qualified employees aren't going to want to go there. 
That is a very important point. It is very important that those who are dealing with issues of workplace harassment, sexual or otherwise, have their voices heard. Certainly, those situations are taken seriously by the members and by the House.
As the opposition deputy whip, I and the hon. member for Milton, whose birthday it is today, have been part of the subcommittee that has worked to ensure the code of conduct for the members of the House of Commons addresses complaints of sexual harassment. We have been working very closely. I am not in a position to discuss the details of our work because we are in the draft stage of the report , but it is very important work. It is work that has dovetailed the work of the PROC committee on harassment in the workplace among members.
 The discussions at committee have progressed very well. All members have acted accordingly, with an understanding of the importance of this issue, with member-on-member complaints. I think the House, once the report comes, will be very pleased, because it was a consensus-building approach to the recommendations of this report. The expectation is that the report will be coming out very soon.
 The House staff who were involved in that, namely Mr. Parent and Mr. Dufresne, were instrumental in ensuring that we, as members of the committee, were effective in our mandate from PROC in dealing with that committee. 
Sexual misconduct and sexual harassment have no place in Canadian society, especially within our political system if we are to provide an example. From the experience of serving the residents of my riding as a ward and city councillor, I understand that safe workplaces entail freedom from all forms of harassment. As a proud parent of four, my hope is that their workplace is as committed to preventing and addressing harassment as the House is today. Harassment is an issue that may evolve again, considering that cyberbullying, for example, is so prevalent within our society. As such, Conservative committee members also introduced and supported a mandatory review every five years. 
I appreciate the work that was done at committee by not just members on our side, but on all sides, who came together to support Bill C-65. Combatting harassment is a pressing need in Parliament. Parliament and political leaders need to set the example, need to be the high bar for safe workplaces across Canada. Let Parliament Hill be the standard by which we will measure success in stopping all forms of harassment and creating a climate of respect for all.
 We want to ensure that governments today and in the future focus on supporting victims as we have pledged to do. As a father, an elected official, and an employer, it is my responsibility to lead by example and to instill the qualities of a harassment-free workplace.",Conservative,Barrie—Innisfil,John Brassard,Man
2018-05-07,"Madam Speaker, I know the hon. member does spend a lot of time at McDonald's on Saturdays, talking to his constituents, and I am sure having a lot of McCafé coffee.
We have seen a heightened awareness of the issue of sexual harassment over the last six to nine months, certainly in Hollywood with respect to various celebrities and others as well. Quite a bit of education goes on in the school system in the city of Barrie. In fact, there are safe spaces for students who are part of the LGBTQ community. Therefore, we are getting to the point right now where we are educating young people on the areas of harassment, sexual or otherwise, and bullying, and we are seeing a general sense of intolerance toward it.
 We have seen such things as the pink shirt campaign, for example, based on the unfortunate circumstances that happened in Nova Scotia. This has really become prevalent. Canadians are coming to their senses and certainly understanding that harassment in all forms is unacceptable.
 I am glad to see that in my city, the Simcoe County District School Board has placed a significant emphasis on teaching young people that all forms of harassment are unacceptable.",Conservative,Barrie—Innisfil,John Brassard,Man
2018-05-07,"Madam Speaker, certainly the issue of mental health and the psychological effects of harassment are significant issues. As a former president of the firefighters union in my local municipality, we pushed the municipality to better understand the impacts on mental health and the psychological effects. More important, it was to provide that harassment-free workplace. That is not to say there were not issues of harassment, there certainly were. At the time, the victims of the harassment could come forward and feel like they were being dealt with in a proper manner.
 However, it speaks generally to the issue of mental health across the country. I am of the personal belief that mental health needs to be treated as equally as physical health and the effects it has in all aspects. In Ontario, we know that 10% of the health care cases are mental health cases, yet only receives 7% of the funding, for example. Therefore, much more can be done with respect to mental and psychological health.",Conservative,Barrie—Innisfil,John Brassard,Man
2018-05-07,"Madam Speaker, when the bill was last read in the House of Commons, I spoke very strongly in favour of it, with some suggestions for committee to look at. It is very important for us to have a framework by which we combat harassment. It is certainly a pressing need in Parliament.
 I continue to take that position. For members in this place, I would like to offer some thoughts on how the bill could continue to be improved. For colleagues in the other place, should the bill be passed there, perhaps its committee could look at these.
This is a difficult topic to talk about, but the whole concept of what happens with a vexatious complaint is not adequately dealt with in the bill. Many private sector companies or organizations that the bill would not cover will have policies on disciplinary action if somebody makes a complaint and it is found to be vexatious. This is a very difficult conversation to have because I in no way want to make it seem as though people who make complaints through this process do so for anything other than to protect their rights.
 However, given the atmosphere that we work in, and there is a political element to this, in order to protect people and encourage people to stand up for their rights, there also has to be a framework in which people understand the gravity of making such a complaint, especially if they do it for vexatious purposes. There is nothing in the bill right now that talks about what happens should a complaint be found to be vexatious, and that concerns me. It is also difficult to train people on what that means if we have not discussed that at the committee stage.
I am trying to present this concept in a way that acknowledges that oftentimes when victims report sexual harassment, they will be accused of making it as a vexatious complaint. It is this double-edged sword that I do not think we have quite gotten right. Indeed, we have seen incidences recently of colleagues who have cases litigated in the media and that concerns me. It concerns me for people who might say they do not want to get involved in this because they do not want to have to go through the process, that it seems away too stressful. I also am concerned about colleagues, of all political stripes, who perhaps are being targeted unjustly. I do not think that is yet in the bill and I hope that either this place or the other place considers that as we go forward.
The other thing I am not clear on, even with the amendments, is what defines “consent” in this situation. The bill talks about the definitions of “harassment” and “violence”, but it does not really address what consensual activity is, especially when it comes to sexual activity, in the context of our workplace. That lack of a definition will make it difficult for trainers to say that these are situations the code suggests are improper and these are situations by which they can make the situation proper. 
Again, I want to qualify my comments by saying I am in no way, in any shape or form, saying that harassment should be tolerated in any situation. However, in my training, I found that the situations that were given based on this definition were very vague and subjective and could be interpreted differently based on different cultural backgrounds or if people had worked in different workplaces. 
This is the beauty of the House of Commons. We do have different backgrounds and situations here, and that diversity should reflect better legislation. However, especially given that if I am speaking specifically to Parliament, our workplace turns over, at a minimum, every four years. Therefore, if we do not have a framework that talks about consent, it will be very difficult, both for investigators and for trainers, to have a quantitative, definable way to discern what is appropriate and what is not appropriate behaviour in here. I wonder if that notion could have been expanded a bit more in the bill. I know it is difficult, but is worth talking about that.
The other thing that I wanted to mention was that we talk about harassment and the bill talks about punishment for that, but it does not really talk about the fact that what somebody might consider harassment, another person might consider typical workplace behaviour, depending on where they come from.
 Again, I do not want to make excuses for somebody who is a harasser—that is the last thing I want to do—but what I would like to say is that perhaps all of us, our political parties, and Parliament itself need to think about providing management and leadership training to people who have not been in that situation before. Somebody who has worked in a very small, highly stressful group situation might think that communicating in certain way to team members is appropriate, but if they are ported here or to another organization, that behaviour is not going to translate.
When we come here as new members, we are kind of given O'Brien and Bosc and are told to be on our way. I often wonder if there is something that we could do or put in place to give people who have never managed staff before a bit of a leg up on understanding what is common practice.
I know this might sound like really common sense stuff to the average Canadian, who might ask, “Don't you know how to treat somebody appropriately?”, but the way I take harassment as it is defined in the bill is that it is in the eye of the beholder, and then we need to have that level of training, as my colleague said about the importance of education.
I also think that a more difficult conversation to have is that of resiliency. This is a highly stressful workplace where we are making decisions on the fly and emotions get tense. I realize it is incumbent upon each of us to treat one another like human beings, but at the same time, there are going to be situations in which we have to make decisions quickly and somebody might not be consulted. There is this intensity to our work here.
For these reasons, we also have to have a conversation about what resiliency looks like in that situation, so that time after time we could have a common understanding on what the culture of this place looks like that could be turned over to new people. 
I think that true cultural change is only going to happen if we talk about these very difficult and sort of intangible things. Right now we have a good start on a framework in this place, but there is a lot of subjectivity to how it is being applied. I just worry that we are going to have a lack of consistency. I worry about the ability of people to use it functionally. I certainly hope my colleagues will consider this as we go forward.
The last thing I want to speak about is that broader cultural change. As I am sure happens with other colleagues here, especially female colleagues, once a week I will get a call from media asking if I would like to comment on something. This week, for example, it was on the Premier of Alberta receiving death threats, which is completely wrong and completely disgusting. I condemn that.
However, there needs to be a broader cultural change in our country to not accept this type of behaviour within the political discourse writ large. I think we are all guilty of it from time to time, but certainly when it comes to violence and threats of rape, I am just tired of talking about that. I said that in my first speech. I have a lot of things that I want to talk about, that I want to use my voice for, and I find that week after week it is media request after media request to talk about how I feel as a woman in politics about this or how I feel about that.
I am just so tired of how we are not talking about the issues. Certainly I have a role and we all have a role to ensure that we have a healthy work environment here, but there needs to be a broader cultural change. This bill will not fix all of that. I think it will provide a framework in which we will operate, but I want to impart to colleagues that this bill is not the be-all and end-all. Yes, we had to start somewhere, but I think there are going to be some bumps along the road, as we have seen with colleagues in this place over the last couple of months, to be perfectly frank.
Those are my thoughts. I do not think we have adequately addressed the vexatious complaints issue, I do not think we have talked about consent, and I do not think we have talked about training, either in terms of how to be a good manager or in terms of how to ensure that we have resiliency when we are here. 
To me, that would be the next iteration of this conversation. It would be to ensure that we are creating a broader cultural change as we move forward.",Conservative,Calgary Nose Hill,Michelle Rempel,Woman
2018-05-07,"Madam Speaker, five years is a long time. I appreciate my colleague's comments, but I am concerned that the reality of this place is that things are litigated in the media that perhaps should not be, and that process undermines legitimate victims who come forward and makes the process more difficult for them because they understand that they might have to discuss the harassment they went through in the media, even when it is a very private, personal thing that they perhaps just do not want to talk about. I would be an example of that.
On the other hand, five years is a long time for us, when many colleagues in this place have had complaints against them that are currently being litigated in the media. I worry that the only recourse for them is libel litigation, and that is just not productive for anybody, so I do not know what the answer is. How do we remove the political aspect of this while maintaining the integrity of this framework? It is something we should get some more expert testimony on, and we should ensure that this bill deals with it sooner than five years from now.",Conservative,Calgary Nose Hill,Michelle Rempel,Woman
2018-05-07,"As I said in my speech, Madam Speaker, it is the exact opposite. I want there to be a place where people can come forward. I worry, though, that there will be situations in which vexatious complaints will be made. We know this to be the case, and it is difficult to talk about, and I in no way want to cast aspersions on people who are finally coming forward when there has not been this kind of culture for many years. 
The point I am trying to make is that there will be situations in which vexatious complaints will be made. Rather than a discussion in the media or in public, this perpetuated myth that my colleague talked about—with which I agree—is that oftentimes people say victims are just making it up. If complaints are found to be vexatious through a proper system, with an arm's-length decision and no political interference, there needs to be some sort of recourse for people who have gone through that process. Yes, it is a really tough thing to talk about, but this process is completely devoid of that, whereas most harassment policies in other spheres of influence have that type of process implemented directly within them.",Conservative,Calgary Nose Hill,Michelle Rempel,Woman
2018-05-07,"Madam Speaker, during discussion of this legislation at the committee stage, an amendment was brought forward by the Conservative members regarding timelines. 
When a victim comes forward with a complaint and it is made official, as it stands right now there is no timeline in place with regard to how much time the investigation should take. It could take one year, two years, five years, or 10 years. This seems to re-victimize the victim because it lacks due process. 
I wonder if the member would like to comment on why the party opposite turned down this amendment and feels that it is in the best interest of victims to prolong these investigations.",Conservative,Lethbridge,Rachael Harder,Woman
2018-05-07,"Madam Speaker, I will be splitting my time with the hon. member for Portneuf—Jacques-Cartier.
I wish it were unnecessary for me to stand here today to speak to this bill. I wish that harassment and violence were actions of long ago and things of the past. I wish that discrimination were eradicated with the movement of Martin Luther King, Jr. and that when women were granted equal rights before the law, including the right to vote and own property, they were also guaranteed fair treatment at all times. I wish there were no need for Bill C-65, that it could be ruled redundant, outdated, or altogether unnecessary, but sadly, that is not the case, so here I am speaking to this piece of legislation.
“You look more beautiful than I remember,” he says, as he stares her up and down.
 “Nice skirt. It shows off the best parts of you,” he says, as he leans over to get a better look.
 “It's just fact. Men are better MPs than women,” he says to his colleague. “Women are too emotional to make good leaders.”
 “It is really nice to see you,” he says, as he moves his hand over her knee and toward her thigh. 
These are just a few examples of the comments and gestures women all too often face in this place and in other workplaces across this country. They might seem like innocent or playful comments or gestures to some, but they are, in fact, altogether inappropriate and unacceptable. While women are not the sole targets of harassment and violence, it is right to point out that women disproportionately are the recipients of unwanted gestures and comments like these. 
That said, it is important for me to state that the issue before the House is not a male-only issue, nor is it a female-only issue, nor is it a political partisan issue. In fact, the matter before the House is largely a power issue. Specifically, in this place, it has to do with the power imbalance that exists between employees and employers. Staff find themselves at the mercy of their employers. When it comes to hiring and firing, MPs have complete freedom to do so at will. At present, there are no overarching protocols or mechanisms of accountability in place to give guidance to this structure. An MP can hire or fire someone simply because he or she wishes to do so.
For every paid staffer, there are also dozens of interns who are looking for jobs, which then leaves staff having to be very careful about whether they report an incident. After all, they might lose their jobs, or they fear some other form of reprisal. 
We heard at committee that those who are mistreated by their employers are often afraid to speak out, because they fear what the repercussions might be. This imbalance of power without proper preventive measures and reporting mechanisms can create an environment that is incredibly unsafe for people to work in and can leave staff feeling as if they have no other option than to keep silent.
For these reasons, my colleagues and I welcome the initiative the government has put forward through Bill C-65. We have to work together as parliamentarians to create an environment that is free of harassment and violence, and to this end, those of us on this side of the House are committed.
As members of Canada's Parliament, we are meant to serve as role models. That is part of our job. We should strive for excellence in everything we do. We are called to function with the utmost level of integrity; to treat others with dignity, respect, and honour; to be humble; to work hard; and to serve the betterment of others. This is true public service. It is what we signed up for. That is why we are in this place. 
Bill C-65 is only a first step. On its own, the document before the House is not enough to put a complete stop to harassment and violence within this workplace or any other publicly funded workplace. Instead, I would contend that a culture change is needed. It is incumbent upon each and every one of us as members, as senators, as employers, and as role models to act rightly and to be above reproach at all times. We must take personal responsibility for our actions, and we must choose to treat others well. I will comment further on this in just a moment, but first permit me to summarize what Bill C-65 would achieve. 
Right now, federally regulated workplaces, including Parliament Hill, are without a streamlined approach when it comes to policies and rules on harassment and violence. Bill C-65 would actually amend the Canada Labour Code to require employers to do all they can to prevent harassment and violence from taking place in the workplace. Should a concern arise, the employer would then be required to investigate and report any incident brought to his or her attention. As part of this initiative, federally regulated employers would be required to have a sexual harassment policy in place and to report to Parliament how many complaints had been put forward over the course of time and how they had been handled.
We have always supported the intent of this bill, but before it went to committee, we had a few amendments we wanted to see made. Although we feel the legislation could be further strengthened by taking a stronger stand on behalf of victims, we are pleased with this bill overall and with where we are landing. 
There were a number of Conservative amendments that were adopted. One of the biggest concerns I had when this bill was first introduced was the fact that the labour minister would have the power to investigate himself or herself if a complaint were brought against him or her by an employee. This concerned me because it would put the employees who work for the minister in a very precarious situation. If one goes to their boss to complain about their boss only to have them investigate themselves, then that is a problem. We were able to put forward an amendment to fix this, which would take the power out of the hands of the minister and instead put it with the deputy minister, thereby allowing for the protection of a victim who might come forward with a complaint.
Furthermore, my Conservative colleagues and I successfully introduced an amendment that would protect against political interference regardless of the party that might be in power at the time. Originally, the legislation would have allowed the minister to conduct the investigation into any member of Parliament in this House. It would mean that the minister of labour could investigate a Conservative one way, an NDP another way, a Bloc Québécois another way, and a Liberal member another way. It would not have set a complete streamlined fashion by which all these investigations would have to be completed. It was partisan in nature.
Therefore, it also concerned me that there could be potential for political interference given the party of the day, whichever party that might be. This problem was resolved at committee by amending the legislation, again by putting the investigative authority or power into the hands of the deputy minister and out of the hands of the partisan minister who serves as minister for labour. Ultimately, this would preserve the integrity of the investigative process. I am extremely proud of the work accomplished in committee, and the fact that it had all-party support going forward.
Nevertheless, there is one amendment I feel very strongly should have made its way into this legislation, and unfortunately it did not. As Conservatives, we always take a stand for the victim—always. To this end, we introduced an amendment that would implement strict timelines for investigations into incidents of harassment to make sure that a victim's concern would be dealt with in a timely manner. Unfortunately, this amendment was voted down by the Liberals. As a result, an employee could effectively make an official complaint and the investigation could take one year, five years, or 10 years without there being any sort of recourse for that complainant. This concerns me, because that means the victim would be tied up in this process of a long investigation, perhaps could be re-victimized in that process, and there would be nothing that he or she could do about it. There needs to be a timeline placed on this in order to protect those coming forward with their vulnerable stories.
While this legislation would help create a more wholesome work environment, I believe more is required than just policy. As stated earlier, I believe it is incumbent upon each one of us in parliamentary roles to ensure we are doing all we can to prevent harassment and violence, including sexual harassment and violence, from becoming an issue in the first place. We can do this in a few ways. We can have clear, comprehensive policies in place, and make our expectations very well known within our offices. Furthermore, we can participate in sensitivity training and ask our staff to do the same.
When we witness inappropriate conduct, we can also call it out for what it is. It is not okay to make sexual jokes, touch without consent, intimidate others, use rude or insulting language or gestures, use derogatory language or name-calling, make sex-related comments about a person's physical characteristics or actions, and it is certainly not okay to share intimate photos. These are the types of behaviour that we can start to call out in this place, thereby allowing ourselves to participate as a collective in creating an environment where everyone gets to thrive.
To see lasting change, I believe a cultural change is necessary. This is a matter of the human heart, and we will need to work together in order to achieve the culture we desire in this place. This policy before the House is one good step in that direction. It is incumbent upon all of us to make a personal choice to participate in the lasting changes.",Conservative,Lethbridge,Rachael Harder,Woman
2018-05-07,"Madam Speaker, I would agree with the hon. member. As I said throughout my speech, during the committee stage, when we were discussing this piece of legislation and bringing forward amendments, I would draw some attention to the one that I was most passionate about, which was taking the power out of the hands of the labour minister and putting it into the hands of the deputy minister. In doing so, we make it non-partisan. We make it so that an investigation is an investigation is an investigation. There is a proper procedure that is followed, no matter the party being investigated or the party that the member belongs to. That was a good example of where the committee was able to come together. The members were able to discuss it and come to a consensus on an item that I believe very strongly strengthens this bill.",Conservative,Lethbridge,Rachael Harder,Woman
2018-05-07,"Madam Speaker, I understand that pulling off an investigation and having it done well can take some time, and that not every investigation is the same. That is certainly true. Therefore, I want to account for that. 
At the same time, one of the things we heard from witnesses who came before the committee was the incredible fear they had of coming forward with their stories and asking for action to be taken on their behalf. These individuals certainly did not want the process to last years on end without any sort of wrap-up process, declaration, or decision being reached. Therefore, it is incumbent upon this House to put regulations in place with respect to that timeline in order to make sure that a victim's needs are met, that the investigation is carried out in a timely fashion, and that she or he is not revictimized by the process itself, as there could be some exploitation that takes place in an extended timeframe.",Conservative,Lethbridge,Rachael Harder,Woman
2018-05-07,"Madam Speaker, I would draw back to some points that I made in my speech. One is certainly policy, and putting policies in place even within our offices. As an employer, it is my responsibility to talk to my staff with respect to what my expectations are, and what is appropriate and not appropriate. It is my responsibility as an employer to talk to my employees if I notice anything that is out of line. It is my responsibility to hold myself accountable and to make sure I am treating my employees with the utmost respect and honour, and that I am functioning with the greatest amount of integrity possible. Those are the sorts of decisions that we as MPs within this place have to make on a daily basis.",Conservative,Lethbridge,Rachael Harder,Woman
